IDOrder,Status,OrderedDate,ConfirmDate,DeliveryDate,DeliveredDate,TotalMoney,TotalAmount,IDMember,Address,PhoneNumber,Email,FullName,Notes,IDZipCode,IDShipper
8686,4,2019-06-18 13:57:00,2019-06-18 15:20:00,2019-06-19 06:41:00,2019-06-21 10:38:00,3276000,2,320,"Ille-et-Vilaine, Plovdiv, Ostrava",0984429047,thuytranggh@gmail.com,Trần Anh Minh,Giao nhanh nha anh !,1102,3
8687,4,2019-02-24 00:11:00,2019-02-24 00:14:00,2019-02-24 19:39:00,2019-02-25 19:52:00,5860000,2,148,"Phường 08, Quận 11, Hồ Chí Minh",0984429047,trangdaispa@gmail.com,Nguyễn Minh Huy,Giao nhanh nha anh !,141,6
8688,4,2019-05-31 14:28:00,2019-05-31 17:36:00,2019-06-01 09:46:00,2019-06-02 17:06:00,15818000,2,136,"Phường Kim Giang, Quận Thanh Xuân, Hà Nội",0984429047,hanphungle@gmail.com, Nguyễn Minh Hoàng,Giao nhanh nha anh !,328,4
8689,4,2019-02-17 04:56:00,2019-02-17 09:52:00,2019-02-18 00:23:00,2019-02-19 16:34:00,15818000,2,111,"Tamanrasset, Cabinda, Pistoia",0984429047,quyenhp@viethuongip.com, Đặng Văn Tám,Giao nhanh nha anh !,866,6
8690,4,2019-10-30 14:23:00,2019-10-30 17:08:00,2019-10-31 11:58:00,2019-11-02 13:27:00,3276000,2,378,"Phường Phước Ninh, Quận Hải Châu, Đà Nẵng",0984429047,tbhuong1993@gmail.com,Nguyễn Thị Thùy Trang,Giao nhanh nha anh !,621,9
8691,4,2018-08-18 18:02:00,2018-08-18 19:19:00,2018-08-19 08:09:00,2018-08-21 19:41:00,9136000,4,56,"Xã Bình Châu, Huyện Xuyên Mộc, Bà Rịa - Vũng Tàu",0984429047,info@vinamit.com,Đinh Hữu Nam,Giao nhanh nha anh !,514,9
8692,4,2018-04-17 19:50:00,2018-04-17 22:53:00,2018-04-18 16:31:00,2018-04-21 04:04:00,5858000,2,400,"Haute-Garonne, Veliko Tarnovo, Banja Luka",0984429047,sontc34@gmail.com,Lê Thành Công,Giao nhanh nha anh !,1085,3
8693,4,2018-06-15 04:54:00,2018-06-15 07:54:00,2018-06-15 17:22:00,2018-06-17 11:30:00,1418000,1,60,"Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",0984429047,pqmeeting@phuquocland.net,Trần Thị Hằng,Giao nhanh nha anh !,389,3
8694,4,2020-01-25 23:10:00,2020-01-26 02:15:00,2020-01-26 19:23:00,2020-01-28 21:37:00,6118000,2,123,"San Marcos, Mecklenburg-Vorpommern, Auki",0984429047,phuc.le@ap.averydennison.com,Võ Thành Trí,Giao nhanh nha anh !,1528,5
8695,4,2018-09-17 09:56:00,2018-09-17 14:22:00,2018-09-18 05:02:00,2018-09-19 08:57:00,18820000,3,264,"Upper West, Anhui, Middle Island",0984429047,timdoitacnhanh@gmail.com,Nguyễn Thành Thu,Giao nhanh nha anh !,1381,9
8696,4,2019-01-09 03:37:00,2019-01-09 04:30:00,2019-01-09 16:55:00,2019-01-10 14:27:00,6480000,2,190,"Sj_lland, Ordino, Bimbo",0984429047,dinhthi@elecsun.vn, Nguyễn Thị Thanh,Giao nhanh nha anh !,792,1
8697,4,2018-07-17 12:17:00,2018-07-17 15:10:00,2018-07-18 09:08:00,2018-07-19 15:00:00,6298000,2,200,"Gwynedd, Punakha, Vatican City",0984429047,hairdungsaigon@gmail.com,Lê Phước Á,Giao nhanh nha anh !,1261,4
8698,4,2018-01-23 21:58:00,2018-01-23 22:50:00,2018-01-24 07:22:00,2018-01-25 20:35:00,1349000,1,139,"V rumaa, Masalli, Mumbai",0984429047,ctytnhhdongthang77@gmail.com,Trương Đình Minh Hiệu,Giao nhanh nha anh !,922,6
8699,4,2020-01-21 20:25:00,2020-01-22 01:06:00,2020-01-22 21:00:00,2020-01-24 20:32:00,14295000,3,216,"El Para so, Heilongjiang, Lae",0984429047,saigonarts@hcm.vnn.vn, Bùi Ngọc Dũng,Giao nhanh nha anh !,1519,5
8700,4,2018-09-23 09:25:00,2018-09-23 13:36:00,2018-09-23 23:20:00,2018-09-24 21:07:00,17236000,3,480,"Xã Phước Bình, Huyện Long Thành, Đồng Nai",0984429047,doanvanphudhcl@gmail.com,Nguyễn Xuân Khương,Giao nhanh nha anh !,584,4
8701,4,2019-12-15 11:56:00,2019-12-15 14:50:00,2019-12-16 02:39:00,2019-12-18 06:50:00,6496000,4,220,"Phường Tiền An, TP. Bắc Ninh, Bắc Ninh",0984429047,info@panamavn.com,Nguyễn Thị Nguyệt Ánh,Giao nhanh nha anh !,710,5
8702,4,2019-08-18 13:50:00,2019-08-18 16:25:00,2019-08-19 07:37:00,2019-08-21 19:26:00,8450000,2,379,"Hampshire, Bumthang, Hamilton",0984429047,phanlananhvn@gmail.com,Hoàng Tiến Sỹ,Giao nhanh nha anh !,1288,4
8703,4,2019-08-24 13:20:00,2019-08-24 14:40:00,2019-08-25 00:56:00,2019-08-27 05:37:00,11147000,3,136,"Phường Tân Biên, TP. Biên Hòa, Đồng Nai",0984429047,hanphungle@gmail.com, Nguyễn Minh Hoàng,Giao nhanh nha anh !,560,9
8704,4,2020-02-25 10:49:00,2020-02-25 13:25:00,2020-02-26 05:13:00,2020-02-28 05:00:00,10689000,2,341,"San Juan, Vayoc Jor, Muchinga",0984429047,nhap@nhapre.com,Hồ Thị Thanh Nhàn,Giao nhanh nha anh !,850,6
8705,4,2019-01-13 10:17:00,2019-01-13 13:40:00,2019-01-14 04:07:00,2019-01-15 10:13:00,5858000,2,295,"Phường 10, Quận 5, Hồ Chí Minh",0984429047,pokupoku1986@gmail.com,Nguyễn Trung Kiên,Giao nhanh nha anh !,60,6
8706,4,2018-03-12 05:26:00,2018-03-12 06:35:00,2018-03-12 13:19:00,2018-03-14 23:37:00,2836000,2,467,"Phú Hòa Đông, Huyện Củ Chi, Hồ Chí Minh",0984429047,hgoodmuch@gmail.com, Nguyễn Thành Trình,Giao nhanh nha anh !,276,8
8707,4,2019-09-14 17:49:00,2019-09-14 20:25:00,2019-09-15 08:15:00,2019-09-17 08:03:00,3768000,2,441,"Phường An Đông, TP. Huế, Thừa Thiên Huế",0984429047,ktdn.dtsoft@gmail.com,Hoàng Thị Nở,Giao nhanh nha anh !,740,3
8708,4,2018-04-14 07:15:00,2018-04-14 08:41:00,2018-04-14 21:28:00,2018-04-16 17:33:00,25451000,4,478,"Haute-Corse, Brabant wallon, Mahilyow",0984429047,thanhdanpt700@gmail.com,Trương Minh Đức,Giao nhanh nha anh !,1078,7
8709,4,2020-01-01 08:46:00,2020-01-01 09:26:00,2020-01-01 20:47:00,2020-01-03 10:30:00,14243000,4,475,"Thị trấn An Dương, Huyện An Dương, Hải Phòng",0984429047,thuyduong231995@gmail.com,Nguyễn Thị Thùy Trang,Giao nhanh nha anh !,743,5
8710,4,2019-05-01 05:29:00,2019-05-01 09:35:00,2019-05-02 02:43:00,2019-05-03 09:34:00,4539000,2,43,"Navarra / Nafarroa, Rajbari, Manila",0984429047,saomaibd@saomai-oa.com,Vũ Ngọc Thương,Giao nhanh nha anh !,1008,2
8711,4,2018-01-14 11:33:00,2018-01-14 15:31:00,2018-01-14 23:47:00,2018-01-16 01:44:00,7498000,3,284,"Semienawi K eyyi Bari, Federacija Bosne i Hercegovine, Kampung Baru Subang",0984429047,phuthanheib@gmail.com,Nguyễn Văn Thân,Giao nhanh nha anh !,974,4
8712,4,2019-08-13 10:05:00,2019-08-13 13:17:00,2019-08-14 06:16:00,2019-08-16 13:24:00,15818000,2,289,"Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",0984429047,linhtn1@bidv.com.vn,Ngô Tú,Giao nhanh nha anh !,470,8
8713,4,2019-06-19 08:02:00,2019-06-19 10:18:00,2019-06-19 22:50:00,2019-06-21 20:53:00,6480000,2,491,"Phường Thạch Bàn, Quận Long Biên, Hà Nội",0984429047,tranxuanmai88@gmail.com.ec,Nguyễn Thị Hồng Cẩm,Giao nhanh nha anh !,364,8
8714,4,2019-03-07 21:30:00,2019-03-08 00:34:00,2019-03-08 11:27:00,2019-03-10 18:20:00,4198000,2,490,"Gharda a, Kngrli, Seria",0984429047,kimnga1412@gmail.com,Nguyễn Anh,Giao nhanh nha anh !,902,6
8715,4,2018-04-26 06:15:00,2018-04-26 07:11:00,2018-04-27 01:05:00,2018-04-28 09:54:00,3276000,2,24,"Ille-et-Vilaine, Plovdiv, Ostrava",0984429047,trungnt@unigroup.com.vn,Nguyễn Thị Niềm,Giao nhanh nha anh !,1102,8
8716,4,2018-08-16 08:07:00,2018-08-16 12:16:00,2018-08-16 20:53:00,2018-08-18 14:01:00,19094000,4,194,"Rotherham, Mai-Ndombe, Santo Domingo",0984429047,nguyenminhkhoa@hoasengroup.vn,Mai Đình Cương,Giao nhanh nha anh !,1318,9
8717,4,2019-02-23 22:31:00,2019-02-24 03:05:00,2019-02-24 09:51:00,2019-02-25 14:00:00,14320200,4,2,"Phường 07, Quận 11, Hồ Chí Minh",0984429047,ql9.lms@outlook.com,Lê Trung Quốc,Giao nhanh nha anh !,140,2
8718,4,2018-01-19 09:23:00,2018-01-19 11:38:00,2018-01-20 06:19:00,2018-01-21 06:04:00,15818000,2,354,"Phường Hiệp Phú, Quận 9, Hồ Chí Minh",0984429047,nhansudaithang@gmail.com,Văn Bá Công,Giao nhanh nha anh !,106,6
8719,4,2018-07-09 21:58:00,2018-07-09 23:51:00,2018-07-10 14:45:00,2018-07-12 17:28:00,8694000,4,404,"Xã Phú Lương, Quận Hà Đông, Hà Nội",0984429047,tathinhiem@gmail.com, Phan Tuấn Dũng,Giao nhanh nha anh !,437,8
8720,4,2019-06-27 23:22:00,2019-06-28 02:38:00,2019-06-28 18:15:00,2019-06-29 19:28:00,8840500,3,312,"Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",0984429047,liveseeking@gmail.com,Nguyễn Thành Huân,Giao nhanh nha anh !,379,8
8721,4,2019-01-17 18:57:00,2019-01-17 20:50:00,2019-01-18 12:20:00,2019-01-20 04:01:00,16858000,4,364,"Phường 03, Quận 6, Hồ Chí Minh",0984429047,dbloan33@gmail.com,Nguyễn Thị Hồng Hiên,Giao nhanh nha anh !,68,1
8722,4,2019-04-13 06:59:00,2019-04-13 08:50:00,2019-04-14 03:48:00,2019-04-16 05:03:00,13165000,4,199,"Pirkanmaa, Manikganj, Mueang Nonthaburi",0984429047,nnmai23@gmail.com,Lê Bá Quỳnh,Giao nhanh nha anh !,1042,7
8723,4,2019-01-26 23:27:00,2019-01-27 03:07:00,2019-01-27 16:04:00,2019-01-29 13:08:00,7359500,2,505,"Al Buayrah, Steiermark, Thimphu",0984429047,ducly79@gmail.com, Lê Nguyễn Hải,Giao nhanh nha anh !,895,2
8724,4,2019-02-14 17:01:00,2019-02-14 19:49:00,2019-02-15 05:08:00,2019-02-16 02:55:00,5918000,4,384,"Tipaza, Hu la, Pesaro e Urbino",0984429047,huongvcu@gmail.com,Hoàng Đức Thọ,Giao nhanh nha anh !,861,2
8725,4,2018-06-15 06:33:00,2018-06-15 10:01:00,2018-06-15 18:08:00,2018-06-17 08:20:00,9699000,3,370,"Isle of Anglesey [Sir Ynys M n GB-YNM], Belait, Skopje",0984429047,thaophan1109@gmail.com,Nguyễn Đức Tình,Giao nhanh nha anh !,1199,4
8726,4,2019-09-04 15:35:00,2019-09-04 20:03:00,2019-09-05 14:36:00,2019-09-07 16:50:00,13778000,4,357,"San Marcos, Mecklenburg-Vorpommern, Auki",0984429047,photoocpyanthinh@gmail.com,Lương Văn Thành,Giao nhanh nha anh !,1528,7
8727,4,2020-02-06 22:10:00,2020-02-07 00:44:00,2020-02-07 08:59:00,2020-02-08 23:57:00,12106000,3,119,"Phường Cầu Ông Lãnh, Quận 1, Hồ Chí Minh",0984429047,lephoa@protradegarment.com,Nguyễn Thị Thọ,Giao nhanh nha anh !,4,6
8728,4,2018-05-09 00:20:00,2018-05-09 00:39:00,2018-05-09 18:51:00,2018-05-12 00:31:00,20627000,3,162,"Xã An Thới Đông, Huyện Cần Giờ, Hồ Chí Minh",0984429047,tinmh@unigroup.com.vn,Hồ Hoàng Nhật Khánh,Giao nhanh nha anh !,317,3
8729,4,2019-05-15 13:43:00,2019-05-15 13:58:00,2019-05-16 03:47:00,2019-05-17 20:42:00,2929000,1,224,"Lau, Jessore, Tainan",0984429047,trang.tran@vn.sabmiller.com,Nguyễn Quốc Việt,Giao nhanh nha anh !,1035,3
8730,4,2019-12-08 15:42:00,2019-12-08 17:29:00,2019-12-09 00:25:00,2019-12-10 05:33:00,13834500,2,143,"Phường Bắc Cường, TP. Lào Cai, Lào Cai",0984429047,tunglamvms@gmail.com,Hồ Thị Diễm Trang,Giao nhanh nha anh !,695,5
8731,4,2018-08-23 21:46:00,2018-08-23 22:26:00,2018-08-24 09:29:00,2018-08-25 09:43:00,17309000,3,261,"Xã Long Tân, Huyện Nhơn Trạch, Đồng Nai",0984429047,benhvienmyphuoc@gmail.com,Nguyễn Văn Dũng,Giao nhanh nha anh !,592,9
8732,4,2019-02-25 19:16:00,2019-02-25 20:12:00,2019-02-26 12:48:00,2019-02-28 22:08:00,1638000,1,300,"Phường 09, Quận 11, Hồ Chí Minh",0984429047,huuanh@westernford.com.vn,Huỳnh Tâm Nhiên,Giao nhanh nha anh !,142,6
8733,4,2019-07-10 17:26:00,2019-07-10 20:05:00,2019-07-11 13:00:00,2019-07-13 11:03:00,21378000,4,421,"Causeway Coast and Glens, Cear , Porto",0984429047,ngannguyenulis@gmail.com,Lương Thị Phương Thảo,Giao nhanh nha anh !,1212,4
8734,4,2020-01-11 15:56:00,2020-01-11 18:51:00,2020-01-12 03:18:00,2020-01-13 19:28:00,7909000,1,152,"San Jos_, Baghlan, Luanda",0984429047,binhphumayphatdien@gmail.com,Nguyễn Hữu Hoàng Vũ,Giao nhanh nha anh !,762,1
8735,4,2019-02-09 13:36:00,2019-02-09 17:32:00,2019-02-10 04:58:00,2019-02-11 02:59:00,3149000,1,144,"El Bayadh, Syunik', Bulawayo",0984429047,hoang.le@hoangnhanvn.com,Nguyễn Duy Kha,Giao nhanh nha anh !,851,1
8736,4,2019-01-08 06:52:00,2019-01-08 11:24:00,2019-01-09 03:59:00,2019-01-10 11:20:00,5000000,1,459,"Phường 18, Quận 4, Hồ Chí Minh",0984429047,thiendinh71@yahoo.com.vn,Lưu Thanh Huy,Giao nhanh nha anh !,50,6
8737,4,2018-12-07 00:08:00,2018-12-07 00:15:00,2018-12-07 07:58:00,2018-12-08 23:39:00,8925000,2,379,"Tamanrasset, Cabinda, Pistoia",0984429047,phanlananhvn@gmail.com,Hoàng Tiến Sỹ,Giao nhanh nha anh !,866,2
8738,4,2018-11-07 09:14:00,2018-11-07 12:12:00,2018-11-08 08:05:00,2018-11-09 17:23:00,14555000,4,45,"Yomou, Saarland, Faaa",0984429047,luatsuhoadnt@yahoo.com,Trương Tấn Khôi,Giao nhanh nha anh !,1478,5
8739,4,2020-02-10 06:50:00,2020-02-10 06:54:00,2020-02-10 16:11:00,2020-02-12 14:43:00,5560000,2,454,"Phường Phú Mỹ, Quận 7, Hồ Chí Minh",0984429047,tran_ngoc1171@yahoo.com.vn,Nguyễn Văn Huy,Giao nhanh nha anh !,81,2
8740,4,2020-02-14 13:29:00,2020-02-14 17:03:00,2020-02-15 04:23:00,2020-02-17 11:30:00,12252500,3,371,"Monse or Nouel, Nimroz, Accra",0984429047,huong.wfc@gmail.com,Trần Thị Thu Trang,Giao nhanh nha anh !,828,1
8741,4,2018-06-15 04:54:00,2018-06-15 07:54:00,2018-06-15 17:22:00,2018-06-17 11:30:00,21098000,3,343,"Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",0984429047,nguyenthimai.dhtm@gmail.com,Đàm Khắc Đức,Giao nhanh nha anh !,389,8
8742,4,2019-06-02 06:18:00,2019-06-02 10:41:00,2019-06-02 19:52:00,2019-06-05 03:30:00,1610000,1,109,"Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",0984429047,xuanho_xq@yahoo.com.vn,Dương Thị Quỳnh Trang,Giao nhanh nha anh !,331,3
8743,4,2018-05-20 21:39:00,2018-05-21 00:59:00,2018-05-21 10:39:00,2018-05-23 06:59:00,7909000,1,76,"Phường Thuỵ Khuê, Quận Tây Hồ, Hà Nội",0984429047,vinh.vq@vsip.com.vn,Đỗ Như Tạo,Giao nhanh nha anh !,339,3
8744,4,2019-09-13 22:44:00,2019-09-14 01:27:00,2019-09-14 16:06:00,2019-09-16 20:47:00,3129000,1,206,"Lincolnshire, South Andros, All Saints",0984429047,minhvubtc@gmail.com,Phạm Đức Toàn,Giao nhanh nha anh !,1270,4
8745,4,2020-03-02 10:19:00,2020-03-02 11:40:00,2020-03-02 23:32:00,2020-03-04 17:11:00,4140500,1,181,"Tipaza, Hu la, Pesaro e Urbino",0984429047,namthuanhoagroup@yahoo.com.vn,Huỳnh Quốc Vương,Giao nhanh nha anh !,861,6
8746,4,2018-05-07 08:30:00,2018-05-07 11:34:00,2018-05-07 21:45:00,2018-05-09 03:08:00,7909000,1,296,"Pyr_n_es-Orientales, Smolyan, Lyon",0984429047,tdchuong@gmail.com,Nguyễn Xuân Hoàng,Giao nhanh nha anh !,1122,7
8747,4,2018-08-14 16:17:00,2018-08-14 20:11:00,2018-08-15 10:47:00,2018-08-17 19:38:00,10558000,3,148,"Xã Bình Giã, Huyện Châu Đức, Bà Rịa - Vũng Tàu",0984429047,trangdaispa@gmail.com,Nguyễn Minh Huy,Giao nhanh nha anh !,505,9
8748,4,2019-08-07 11:36:00,2019-08-07 16:03:00,2019-08-07 23:58:00,2019-08-08 23:13:00,15818000,2,337,"Brent, Brunei-Muara, Utrecht",0984429047,huynhlien.bhxh@gmail.com,Mikio Tabuchi,Giao nhanh nha anh !,1198,4
8749,4,2019-01-20 00:57:00,2019-01-20 05:52:00,2019-01-20 23:45:00,2019-01-23 03:57:00,10607000,3,23,"Saint Andrew, Helmand, Ebebiyin",0984429047,anculandgroup@gmail.com,Vũ Thành Danh,Giao nhanh nha anh !,814,1
8750,4,2019-07-12 04:21:00,2019-07-12 09:09:00,2019-07-12 16:16:00,2019-07-13 17:43:00,9138000,4,388,"Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",0984429047,lienpt1008@gmail.com,Nguyễn Thảo,Giao nhanh nha anh !,409,8
8751,4,2018-01-02 12:34:00,2018-01-02 17:03:00,2018-01-03 11:12:00,2018-01-05 01:25:00,9134000,4,445,"Phường 08, Quận 6, Hồ Chí Minh",0984429047,hoangthao10021990@gmail.com, Nguyễn Quốc Thuận,Giao nhanh nha anh !,73,6
8752,4,2018-04-26 06:15:00,2018-04-26 07:11:00,2018-04-27 01:05:00,2018-04-28 09:54:00,21678000,4,218,"Thị Trấn Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",0984429047,tuan.vn@lawyer.com,Phan Phước Tiến,Giao nhanh nha anh !,293,7
8753,4,2019-02-19 15:51:00,2019-02-19 16:55:00,2019-02-20 11:38:00,2019-02-22 22:13:00,3240000,1,461,"Phường 14, Quận 10, Hồ Chí Minh",0984429047,dinhhaktdn@gmail.com, Lê Quang Cường,Giao nhanh nha anh !,132,6
8754,4,2019-04-23 08:14:00,2019-04-23 13:13:00,2019-04-24 00:28:00,2019-04-25 23:16:00,5858000,2,329,"Ari ge, Bougouriba, Al Bayda",0984429047,npn@dongnamhai.com,Cao Thị Hiếu,Giao nhanh nha anh !,1063,7
8755,4,2019-12-22 01:36:00,2019-12-22 04:01:00,2019-12-22 19:16:00,2019-12-24 06:32:00,15818000,2,480,"Phường An Mỹ, TP. Tam Kỳ, Quảng Nam",0984429047,doanvanphudhcl@gmail.com,Nguyễn Xuân Khương,Giao nhanh nha anh !,724,5
8756,4,2018-04-01 13:11:00,2018-04-01 14:14:00,2018-04-02 01:42:00,2018-04-03 00:56:00,9985500,2,350,"Phường Linh Trung, Quận Thủ Đức, Hồ Chí Minh",0984429047,quocminh211@gmail.com, Lê Thị Xuân,Giao nhanh nha anh !,245,3
8757,4,2018-10-27 07:59:00,2018-10-27 12:49:00,2018-10-28 01:25:00,2018-10-29 14:10:00,12738000,4,166,"Central River, Ribeira Brava, Maracaibo",0984429047,luutri@nghenang.com.vn,Phạm Đình Dũng,Giao nhanh nha anh !,1458,9
8758,4,2018-05-07 08:30:00,2018-05-07 11:34:00,2018-05-07 21:45:00,2018-05-09 03:08:00,17167000,3,445,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",0984429047,hoangthao10021990@gmail.com, Nguyễn Quốc Thuận,Giao nhanh nha anh !,383,8
8759,4,2020-02-29 23:24:00,2020-03-01 03:36:00,2020-03-01 10:15:00,2020-03-02 08:30:00,4109000,1,389,"El Valle, Cunene, aramawt",0984429047,letuyen.asenco@gmail.com,Lê Quang Minh,Giao nhanh nha anh !,856,6
8760,4,2019-09-12 01:59:00,2019-09-12 03:20:00,2019-09-12 22:09:00,2019-09-13 21:39:00,7040000,2,28,"Knowsley, Samtse, Blowing Point Village",0984429047,dungbien@songbetourist.vn,Nguyễn Văn Chuynh,Giao nhanh nha anh !,1267,4
8761,4,2019-03-21 10:40:00,2019-03-21 14:00:00,2019-03-21 23:22:00,2019-03-23 07:13:00,9971000,2,39,"Ceuta, Noakhali, Bawshar",0984429047,luxendinh@luxen.vn,Võ Tuấn Khoa,Giao nhanh nha anh !,997,7
8762,4,2019-01-12 14:32:00,2019-01-12 16:34:00,2019-01-13 10:11:00,2019-01-15 02:07:00,4347000,2,247,"Phường 08, Quận 5, Hồ Chí Minh",0984429047,pvp@scb.com.vn,Đặng Văn Nhật,Giao nhanh nha anh !,58,2
8763,4,2018-05-01 08:00:00,2018-05-01 12:19:00,2018-05-02 03:26:00,2018-05-03 14:56:00,4700000,2,163,"Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",0984429047,director@lamhiephung.com,Nguyễn Thế Thương,Giao nhanh nha anh !,371,3
8764,4,2019-12-11 04:17:00,2019-12-11 08:41:00,2019-12-11 19:28:00,2019-12-13 15:04:00,10843500,3,126,"Gaoual, Ningxia, Ciudad del Este",0984429047,ytuongcongnghe@gmail.com,Nguyễn Thị Hồng,Giao nhanh nha anh !,1441,1
8765,4,2018-03-23 07:41:00,2018-03-23 11:58:00,2018-03-24 01:59:00,2018-03-26 10:51:00,3219000,1,489,"P_ij_t-H_me, Naogaon, Dushanbe",0984429047,ptxmducnhung@gmail.com,Phan Văn Quang,Giao nhanh nha anh !,1036,7
8766,4,2019-12-27 03:21:00,2019-12-27 05:10:00,2019-12-27 18:39:00,2019-12-29 09:37:00,2900000,2,419,"Phường Chiềng An, TP. Sơn La, Sơn La",0984429047,ngohuyen.fighting@gmail.com,Thủy Thanh Khôi,Giao nhanh nha anh !,733,1
8767,4,2019-02-11 04:26:00,2019-02-11 04:37:00,2019-02-11 23:04:00,2019-02-13 21:23:00,10000500,3,129,"Phường Tân Phú, Quận 9, Hồ Chí Minh",0984429047,le_huy2102@yahoo.com,Trần Triệu Anh,Giao nhanh nha anh !,115,2
8768,4,2018-06-10 01:09:00,2018-06-10 05:46:00,2018-06-10 16:01:00,2018-06-12 07:28:00,9007000,3,449,"Phường Yên Sở, Quận Hoàng Mai, Hà Nội",0984429047,hanhmt@ckca.vn,Nguyễn Viết Hoàng,Giao nhanh nha anh !,380,4
8769,4,2019-12-18 22:51:00,2019-12-19 02:53:00,2019-12-19 18:55:00,2019-12-21 02:30:00,7909000,1,178,"Koundara, Yunnan, Salto",0984429047,greeneye@greeneyeresort.com, Võ Thành Phương,Giao nhanh nha anh !,1454,5
8770,4,2018-02-20 20:02:00,2018-02-20 21:48:00,2018-02-21 14:09:00,2018-02-24 01:27:00,12598100,3,148,"Tarragona  [Tarragona], Xankndi, Fuvahmulah",0984429047,trangdaispa@gmail.com,Nguyễn Minh Huy,Giao nhanh nha anh !,976,2
8771,4,2019-03-15 12:50:00,2019-03-15 16:54:00,2019-03-16 06:52:00,2019-03-17 15:55:00,7269500,2,93,"Valgamaa, Qbl, Hong Kong",0984429047,dovudilinh@gmail.com,Đặng Văn Cường,Giao nhanh nha anh !,918,2
8772,4,2018-02-14 16:37:00,2018-02-14 19:31:00,2018-02-15 14:00:00,2018-02-16 11:33:00,2836000,2,458,"Phường 13, Quận Bình Thạnh, Hồ Chí Minh",0984429047,hamaitanphat@gmail.com,Phan Anh Vui,Giao nhanh nha anh !,226,3
8773,4,2019-09-27 11:54:00,2019-09-27 14:53:00,2019-09-28 04:01:00,2019-09-29 09:39:00,14167000,3,43,"Phường Quang Vinh, TP. Biên Hòa, Đồng Nai",0984429047,saomaibd@saomai-oa.com,Vũ Ngọc Thương,Giao nhanh nha anh !,556,4
8774,4,2019-04-06 12:24:00,2019-04-06 13:37:00,2019-04-07 01:20:00,2019-04-07 23:36:00,21078000,4,145,"Debubawi K eyyi Bari, Yardimli, Jalal-Abad",0984429047,quangphuc168@gmail.com,Nguyễn Thế Trung,Giao nhanh nha anh !,960,2
8775,4,2020-02-17 00:24:00,2020-02-17 01:07:00,2020-02-17 16:39:00,2020-02-19 04:10:00,3276000,2,367,"Phường 03, Quận 3, Hồ Chí Minh",0984429047,trandangkhoa06591@gmail.com.em,Võ Út Quyên,Giao nhanh nha anh !,24,6
8776,4,2019-08-25 09:05:00,2019-08-25 11:47:00,2019-08-25 17:53:00,2019-08-27 13:45:00,4700000,1,247,"Enfield, Roraima, Trnava",0984429047,pvp@scb.com.vn,Đặng Văn Nhật,Giao nhanh nha anh !,1233,8
8777,4,2018-09-04 20:46:00,2018-09-05 00:56:00,2018-09-05 16:06:00,2018-09-07 19:04:00,5709000,2,508,"Southampton, Ticino (it), Le Lamentin",0984429047,nguyen_duong278@yahoo.com.vn, Lê Chí Công,Giao nhanh nha anh !,1355,4
8778,4,2018-04-19 11:40:00,2018-04-19 11:58:00,2018-04-19 22:37:00,2018-04-21 18:27:00,3276000,2,194,"Alpes-de-Haute-Provence, Nahouri, Plovdiv",0984429047,nguyenminhkhoa@hoasengroup.vn,Mai Đình Cương,Giao nhanh nha anh !,1089,3
8779,4,2020-02-15 03:40:00,2020-02-15 08:01:00,2020-02-16 03:43:00,2020-02-18 00:03:00,9633000,2,114,"Phường 01, Quận 3, Hồ Chí Minh",0984429047,phuongnam@dntbinhduong.com,Trần Ngọc Lục,Giao nhanh nha anh !,22,1
8780,4,2018-03-16 11:26:00,2018-03-16 15:36:00,2018-03-16 23:44:00,2018-03-18 09:33:00,14389000,3,159,"Murcia, Rangamati, Incheon",0984429047,gasvuanh@yahoo.com,Nguyễn Thị Như Ý,Giao nhanh nha anh !,1022,7
8781,4,2019-08-17 18:45:00,2019-08-17 20:27:00,2019-08-18 14:28:00,2019-08-19 16:10:00,3220000,2,487,"Phường Thụy Phương, Quận Bắc Từ Liêm, Hà Nội",0984429047,ktkthuong87@gmail.com,Đoàn Văn Dũng,Giao nhanh nha anh !,478,4
8782,4,2019-04-12 11:54:00,2019-04-12 12:52:00,2019-04-12 20:39:00,2019-04-15 02:47:00,9517000,3,480,"Phường 22, Quận Bình Thạnh, Hồ Chí Minh",0984429047,doanvanphudhcl@gmail.com,Nguyễn Xuân Khương,Giao nhanh nha anh !,232,2
8783,4,2018-12-08 20:53:00,2018-12-08 22:22:00,2018-12-09 15:55:00,2018-12-10 22:47:00,15818000,2,150,"Thị trấn Cam Lộ, Huyện Cam Lộ, Quảng Trị",0984429047,luatsu.ltcuong@gmail.com,Phạm Minh Tuấn,Giao nhanh nha anh !,730,1
